wkt_geom;osm_id;cables;name;voltage;wires;ref;operator;length;;;;
LineString (12.81833680000000086 47.49065689999998341, 12.81828579999999995 47.48987339999998625, 12.82140710000000006 47.48847169999999096, 12.82454539999999987 47.48707619999999707, 12.82590110000000116 47.48473569999998745, 12.82722550000000084 47.48247239999999181, 12.82849279999999936 47.4803170999999935, 12.82803460000000051 47.47743439999999993, 12.82758530000000086 47.47453079999999659, 12.82713110000000079 47.47159609999999219, 12.82667619999999964 47.46865669999999682, 12.82621619999999929 47.46568389999999482, 12.82575729999999936 47.46271790000000834, 12.82896979999999942 47.46047590000000582, 12.83194929999999978 47.45839649999999921, 12.83476120000000087 47.45643400000000156, 12.83776399999999995 47.45433820000000935, 12.84085860000000068 47.45217809999999758, 12.84390240000000105 47.45005350000000277, 12.84702180000000027 47.44932899999999876, 12.84919249999999913 47.44735960000000574, 12.85134599999999949 47.44540560000000795, 12.85370920000000083 47.44326130000001029, 12.8559429999999999 47.44123419999999669, 12.85810150000000185 47.43927550000000792, 12.86060220000000065 47.43914529999999985, 12.86098040000000076 47.43912560000000411, 12.86129630000000112 47.4391252999999935, 12.86364820000000009 47.43671759999999438, 12.86760340000000014 47.43266839999999718, 12.87159260000000138 47.42858409999999481, 12.87348220000000154 47.42664940000000229, 12.87818640000000059 47.42183230000000549);94816431;2.0;;110000;0;181/2;Salzburg AG;9582,98;;;;
LineString (12.84271419999999964 48.02912429999999233, 12.84381590000000095 48.02938549999999651, 12.84577600000000075 48.02947079999999858, 12.84750479999999939 48.0281406000000004, 12.84882010000000108 48.02712849999999634, 12.8501530000000006 48.02610290000000504, 12.85133339999999968 48.02519459999999185, 12.85255670000000094 48.02425319999999687, 12.85366390000000081 48.02340120000000212, 12.85506850000000156 48.02232029999998986, 12.8562896999999996 48.02138049999999225, 12.85765280000000033 48.0203314999999975, 12.85895790000000183 48.01932709999998394, 12.8603032000000006 48.01829179999999297, 12.86158799999999935 48.01730299999999829, 12.86319950000000034 48.01606269999998489, 12.86425969999999985 48.01524679999999279, 12.86528310000000097 48.01428399999999641, 12.86651080000000036 48.01312909999999334, 12.8677281999999984 48.01198380000001009, 12.86898650000000188 48.01077990000000995, 12.87024910000000055 48.0096121999999994, 12.87057200000000101 48.00825440000000555, 12.87086470000000205 48.00704279999999358, 12.87114200000000075 48.00589510000000359, 12.87149980000000049 48.00457159999999135, 12.87176939999999981 48.00326379999999915, 12.87212959999999917 48.00175559999999564, 12.87251299999999965 48.00024249999999881, 12.87272849999999913 47.99935069999999371, 12.87304810000000188 47.99802780000000979, 12.87339110000000098 47.99660819999998296, 12.87372829999999979 47.9952122999999844, 12.87408409999999925 47.99373930000000144, 12.87442489999999928 47.99232849999999218, 12.87476020000000076 47.99094049999999356, 12.87508420000000164 47.98959939999999591, 12.87557879999999955 47.98854690000000289, 12.87588859999999968 47.98718549999999539, 12.87615830000000017 47.98600040000000888, 12.87641759999999991 47.98486070000000581, 12.87668840000000081 47.98372459999999506, 12.87699150000000081 47.9824325000000087, 12.87728260000000091 47.98117330000000891, 12.87759800000000077 47.97967280000001011, 12.8779236000000008 47.9783937999999992, 12.87817620000000041 47.97727129999999818, 12.87854950000000009 47.97561329999999202, 12.87886349999999958 47.97424750000000415, 12.87913530000000151 47.97306489999999002, 12.87939900000000115 47.97191769999999877, 12.87969709999999957 47.97062100000000129, 12.8799366000000024 47.96957900000000308, 12.88019850000000055 47.96843979999999874, 12.88047590000000042 47.96723300000000734, 12.88247540000000058 47.96703169999999261, 12.88474180000000047 47.96680339999999632, 12.88683350000000161 47.96659230000000207, 12.88850120000000032 47.96642489999999981, 12.89045650000000087 47.96622800000000097, 12.89250250000000086 47.96602200000000948, 12.89445470000000071 47.96582539999999995, 12.89657829999999983 47.96561160000000967, 12.89831290000000052 47.96543689999999316, 12.9001525000000008 47.96525159999999488, 12.90213999999999928 47.96505150000000128, 12.9038371000000005 47.96488059999999365, 12.90557259999999928 47.96470590000000556, 12.907479900000002 47.96451379999999176, 12.90880390000000055 47.9643804999999972, 12.90921969999999952 47.96434829999998328, 12.91075380000000017 47.9641840999999971, 12.91291650000000146 47.96396629999999561, 12.91506350000000047 47.96375009999999151, 12.91718020000000067 47.96353700000000231, 12.91908540000000016 47.96285439999999056, 12.92089409999999994 47.96220629999999829, 12.9227936000000021 47.9615256999999886, 12.92465669999999989 47.96085810000001004, 12.92645470000000074 47.9602138999999994, 12.92816750000000248 47.95960010000001006, 12.92984180000000016 47.95900019999999131, 12.93175530000000251 47.95831450000000018, 12.93362660000000197 47.95764400000000904, 12.93540050000000008 47.95700829999999826, 12.9372662000000016 47.9563396999999938, 12.93929439999999964 47.95561289999999843, 12.94152919999999973 47.95545479999999117, 12.94355649999999969 47.9553112999999982, 12.94544890000000237 47.95517739999998952, 12.94751869999999982 47.95503089999999702, 12.94953519999999969 47.95488819999998498, 12.95195219999999914 47.95471719999999749, 12.95355810000000041 47.95460349999999039, 12.95506819999999948 47.95449670000000708, 12.9552189000000002 47.95349010000001044, 12.95497869999999985 47.95356570000000573);95000190;1.0;Göming - Riedersbach;110000;1;180/5C;Salzburg AG;13835,52;;;;
LineString (13.47683989999999987 47.78504170000000073, 13.47964739999999928 47.78403649999999203, 13.48112339999999953 47.78028649999999544, 13.48168970000000044 47.77830939999999771);95350171;1.0;;110000;1;162/6D;;893,27;;;;
LineString (13.45542099999999941 47.8044947999999934, 13.4556470000000008 47.80450399999999433);95297284;1.0;;110000;0;162/5E;Energie AG;16,96;;;;
LineString (13.18016899999999936 47.59106150000000213, 13.17994640000000217 47.5908914999999979, 13.17908040000000014 47.59181099999999276, 13.17740320000000231 47.59365599999999574, 13.17545609999999989 47.5957613000000137, 13.1739493999999997 47.59742389999999546, 13.17278349999999953 47.59869930000000693, 13.17171770000000031 47.59986080000000186, 13.17149120000000195 47.60188229999999976, 13.17124519999999954 47.60412850000000162, 13.17099430000000027 47.60635400000000317, 13.17074709999999982 47.6085441999999972, 13.17049470000000255 47.61081729999998657, 13.17023149999999987 47.6131010999999944, 13.16996780000000022 47.61532749999999226, 13.16971369999999908 47.61765159999999497, 13.16950019999999988 47.61972480000000019, 13.16920600000000086 47.62229379999999423, 13.1689386000000006 47.62463979999999708, 13.16869300000000109 47.62687729999999675, 13.16844979999999943 47.62909159999999531, 13.16818939999999927 47.63124940000000151, 13.16792219999999958 47.63358910000000179, 13.16623090000000218 47.63496860000000055, 13.16410559999999919 47.63670169999999615, 13.16193559999999962 47.63845639999999548, 13.15989330000000201 47.64012490000000355, 13.15799900000000022 47.641659599999997, 13.15610009999999974 47.64321599999999535, 13.15387029999999946 47.64502149999999858, 13.15175849999999969 47.64673649999998872, 13.14969209999999933 47.64841110000001123, 13.14761700000000033 47.65011249999999166, 13.1460057999999993 47.65184690000000955, 13.14455640000000081 47.65345700000001017, 13.14305000000000057 47.65510239999999698, 13.14153729999999953 47.65681969999999268, 13.14016679999999937 47.65830299999999653, 13.14001110000000061 47.6584715999999986, 13.13806390000000057 47.6605875999999995, 13.13688589999999934 47.66192319999998972, 13.13517809999999919 47.66374710000000192, 13.13359299999999941 47.66548269999999121, 13.13188180000000038 47.66735950000000344, 13.13014959999999931 47.66924490000000247, 13.12834639999999986 47.67125010000000884, 13.12675220000000031 47.67299610000000598, 13.12462080000000242 47.67396060000001512, 13.12283930000000076 47.67614030000000014, 13.12084390000000056 47.67859380000000158, 13.11882199999999976 47.68105500000001484, 13.11679739999999939 47.68352250000000225, 13.11552050000000058 47.68655609999999001, 13.11280870000000043 47.68808829999999688, 13.11013879999999965 47.68966319999999826, 13.10752089999999903 47.69114520000000113, 13.1046718000000002 47.69244429999998403, 13.10206220000000066 47.69366339999999838, 13.09927670000000255 47.69495919999999956, 13.09665880000000016 47.69618400000000946, 13.09414729999999949 47.69735899999999873, 13.09203959999999967 47.69835319999999967, 13.08923159999999974 47.69967339999999467, 13.08741099999999946 47.7014907000000008, 13.08542890000000014 47.70346059999999966, 13.08351050000000093 47.70539099999999166, 13.08277649999999959 47.70609809999999129);93206007;1.0;Golling - Oberalm;110000;0;180/1B;Salzburg AG;15411,36;;;;
LineString (12.95998490000000025 47.78136270000000252, 12.96290970000000087 47.77978919999999619, 12.96600390000000047 47.77810339999999201, 12.96944949999999963 47.77817819999999216, 12.97284430000000022 47.77824989999999872, 12.97654400000000052 47.77834899999999152, 12.98112659999999963 47.77843610000000751, 12.98500879999999924 47.77852049999998485, 12.98746350000000049 47.77670690000000775, 12.98994670000000085 47.77487459999998265, 12.99268750000000239 47.77284980000001013, 12.9955210000000001 47.77100580000000463, 12.99845270000000141 47.76906069999999005, 13.00155490000000214 47.76701949999998931, 13.00452469999999927 47.76506370000000601, 13.00755449999999946 47.76309640000000201, 13.01051559999999974 47.76110580000000994, 13.01343490000000003 47.7592213000000001, 13.01639680000000254 47.75728730000000155, 13.01931410000000078 47.75534389999999973, 13.02234900000000017 47.75337850000000373, 13.02541090000000068 47.751361100000004, 13.0286199000000007 47.75094789999998568, 13.03168229999999994 47.75053799999999882, 13.03517740000000025 47.75011309999999298);93215110;2.0;"Hirschloh - Eichet;Hagenau - Eichet";110000;1;185/1B;Salzburg AG;7026,36;;;;
LineString (13.21017819999999965 47.37867419999999186, 13.20822300000000027 47.37982919999999609, 13.20668039999999799 47.37884840000000253, 13.20555249999999958 47.37809719999999913, 13.20291139999999963 47.37640300000000337, 13.20004959999999983 47.37457109999999005, 13.19993960000000222 47.37211489999999969, 13.19984529999999978 47.37001029999999702, 13.19761560000000067 47.36799100000000351, 13.19464289999999984 47.36531730000000806, 13.1920301000000002 47.36289999999999623, 13.18907130000000016 47.36023440000000306, 13.18655030000000039 47.35880650000000713, 13.18453820000000221 47.35767699999999536, 13.18226470000000106 47.35642529999999084, 13.17965650000000011 47.35726590000000158, 13.17677779999999998 47.35819359999999278, 13.17316119999999913 47.359359199999993, 13.16967080000000223 47.36048399999998537, 13.16655399999999965 47.36148840000000604, 13.16319769999999956 47.36257000000000517, 13.15570999999999913 47.36331810000000075, 13.15124440000000128 47.36379550000000904, 13.14938880000000054 47.36419620000000918, 13.14620940000000004 47.36513889999999805, 13.14259440000000012 47.36622289999998969, 13.14023700000000261 47.36747259999999216, 13.13777439999999963 47.3687969999999936, 13.13541269999999983 47.37005260000000817, 13.12734479999999948 47.37163859999999005, 13.12446040000000025 47.37266239999998874, 13.12100320000000231 47.37388669999998569, 13.11716580000000043 47.37524640000000886, 13.11271570000000253 47.3768213999999972, 13.10848030000000008 47.37831459999999595, 13.10655399999999915 47.38317339999998978, 13.10057879999999919 47.38521719999999959, 13.09769329999999954 47.38620670000000246, 13.09422029999999992 47.38738140000000953, 13.0898803000000008 47.38713330000000212, 13.08554300000000126 47.38686679999999285, 13.08200929999999929 47.38734079999998983, 13.07729959999999991 47.38795530000000866, 13.0729292000000008 47.38851569999999214, 13.06872809999999951 47.38906490000000815, 13.0645819000000003 47.38961020000000701, 13.0606662999999994 47.39011649999999065, 13.05649909999999991 47.39066199999999895, 13.05232780000000048 47.39121169999998529, 13.04830989999999957 47.39083569999998957, 13.04441579999999945 47.39047759999999698, 13.04074819999999946 47.39013129999999308, 13.03653440000000074 47.38973730000000728, 13.03264139999999927 47.38936730000000352, 13.02845620000000082 47.39153750000000542, 13.02209809999999912 47.39280000000000825, 13.01744449999999986 47.39370629999999807, 13.01172329999999988 47.39483119999999161, 13.00545909999999949 47.39605180000001639, 13.00123160000000055 47.39736070000000012, 12.99738529999999948 47.39855010000000135, 12.9931713000000002 47.39986619999999817, 12.9897349000000002 47.39950610000001063, 12.98287629999999915 47.39883049999999542, 12.97512470000000206 47.39803899999999004, 12.97155610000000259 47.39793089999999864, 12.9677314999999993 47.39779730000000058, 12.96384019999999992 47.39767269999999399, 12.95964460000000074 47.39846810000000232, 12.95621870000000087 47.39908559999999937, 12.95231300000000019 47.39980220000001054, 12.94709450000000217 47.40077439999999598, 12.94213049999999932 47.40169120000000902, 12.9398301 47.40332639999999742, 12.93746769999999735 47.40500699999999767, 12.93521439999999956 47.40660359999998974, 12.93162030000000051 47.40790360000000447, 12.9280480000000022 47.40918039999998967, 12.92464919999999928 47.41039690000000206, 12.92085589999999939 47.41176669999999405, 12.91737179999999974 47.41303160000000361, 12.9138257000000003 47.41431190000000129, 12.90904839999999965 47.4132782000000006, 12.90558659999999946 47.41253530000000183, 12.90143229999999974 47.41208599999998796, 12.89831230000000062 47.41174209999999789, 12.89584520000000012 47.41148680000000581);92915116;1.0;;110000;0;181/1;Salzburg AG;27165,92;;;;
LineString (13.21007250000000077 47.37829319999999456, 13.20864519999999942 47.37811640000000324, 13.20752539999999975 47.37771570000001731, 13.20605370000000001 47.37668319999999511, 13.20441609999999955 47.37554630000001055, 13.20270040000000122 47.37435249999999343, 13.20091570000000125 47.37306970000001627, 13.2004134999999998 47.37013660000000215, 13.19908440000000205 47.36893109999999751, 13.19723260000000131 47.36723119999998488, 13.19458359999999963 47.36483619999999206, 13.19346030000000169 47.36383440000000178, 13.19240570000000012 47.36283060000000233, 13.18951140000000066 47.36022690000000068, 13.18859959999999987 47.35827319999999219, 13.1877285999999998 47.35633599999999888, 13.18736849999999983 47.35552150000000182, 13.18683329999999998 47.35431080000000037, 13.18589659999999952 47.35240059999999573, 13.18494210000000066 47.35027649999998545, 13.18369009999999975 47.34743230000000125, 13.18310720000000202 47.34620760000000672, 13.18229790000000001 47.34429269999998979, 13.18136259999999993 47.34232150000000416, 13.1806549000000004 47.34071540000000766, 13.18070069999999916 47.33925599999998468, 13.18074419999999947 47.33787049999999397, 13.18079370000000061 47.33629810000000759, 13.18084759999999989 47.33458219999999272, 13.18089970000000122 47.33292459999999124, 13.17999829999999939 47.33141679999999241, 13.17765250000000243 47.33118959999999475, 13.17551199999999945 47.33096840000000327, 13.17336779999999941 47.3313613999999987, 13.17084200000000038 47.33182149999999666, 13.16848880000000044 47.33224209999998777, 13.16599659999999972 47.3326689000000087, 13.16341820000000062 47.3331427999999903, 13.16105620000000265 47.33355590000000745, 13.15795789999999954 47.33415240000000779, 13.15675440000000229 47.33432419999999752, 13.15457439999999956 47.33418720000000235, 13.15141320000000036 47.3340110999999979, 13.1484918000000004 47.33380120000001057, 13.14576049999999974 47.33363310000000013, 13.14302499999999974 47.33346489999999562, 13.14138029999999979 47.33336589999999688, 13.13986719999999941 47.3318287999999967, 13.13811089999999915 47.33011220000000918, 13.13681569999999965 47.3288144999999858, 13.13497740000000036 47.32697850000000983, 13.13374839999999999 47.32576730000000254, 13.13203479999999956 47.32406240000000253, 13.13174500000000045 47.32262740000000178, 13.13135789999999936 47.32069789999999188, 13.13107270000000071 47.31921749999998639, 13.1307936999999999 47.31781059999999428, 13.13238209999999917 47.31714940000000524, 13.13530719999999974 47.31596419999999625, 13.13664450000000095 47.31539620000000923, 13.13776479999999935 47.31548229999999933);90966490;2.0;Schwarzach - Pongau;110000;0;162/3;Salzburg AG;11475,47;;;;
LineString (13.21062640000000066 47.37990800000000036, 13.2091270999999999 47.38014600000000343, 13.2086357999999997 47.38109440000000916, 13.20994160000000051 47.38572130000000726, 13.21088349999999956 47.38802149999999358, 13.21173489999999973 47.39013190000000719, 13.21272160000000007 47.39249039999999269, 13.21143179999999973 47.39440199999999948, 13.2100287999999999 47.39648139999999898, 13.20845500000000072 47.3988210000000052, 13.20526019999999967 47.40353130000000448, 13.20433810000000108 47.4048823999999982, 13.20324090000000261 47.40652979999999417, 13.20243050000000196 47.40770009999999957, 13.20297980000000138 47.40938529999999673, 13.2037532000000013 47.41175809999999302, 13.20434970000000163 47.41358179999999578, 13.20488040000000218 47.41520459999998849, 13.20561829999999937 47.41746059999999829, 13.20643819999999913 47.41996710000000093, 13.20710339999999938 47.42200270000000017, 13.20761000000000074 47.42357040000000978, 13.20818429999999921 47.42534729999999854, 13.2086396999999991 47.42670769999999436, 13.20910119999999921 47.42808620000000275, 13.20881400000000028 47.43005639999999801, 13.20860750000000117 47.43147259999998511, 13.20835250000000016 47.43322150000000192, 13.20805760000000006 47.43524450000001025, 13.20744269999999965 47.43946149999999307, 13.2071379000000011 47.44155159999998261, 13.20614280000000029 47.44321570000000321, 13.20488240000000069 47.4452780999999959, 13.20392969999999977 47.44685720000000373, 13.20280059999999978 47.44874109999999945, 13.20189090000000043 47.45022809999998969, 13.20111900000000027 47.45148989999999145, 13.20038219999999995 47.45272669999999238, 13.19932909999999993 47.45441540000000202, 13.1980909000000004 47.4564596000000023, 13.19708490000000189 47.45809459999999547, 13.19558190000000053 47.45942579999999822, 13.19418980000000019 47.46063730000000191, 13.19207360000000051 47.46249180000000933, 13.19046320000000172 47.46388799999999009, 13.18907019999999974 47.4651066000000057, 13.18715300000000035 47.46678380000000885, 13.18519189999999952 47.46849539999999479, 13.18305840000000018 47.47035729999999631, 13.18160360000000253 47.47165890000000843, 13.18009020000000042 47.47297429999999707, 13.17919400000000074 47.47520020000000329, 13.1784737000000014 47.47694239999999155, 13.17800579999999933 47.47800370000000214, 13.17772860000000179 47.47878729999998626, 13.17721060000000222 47.48006039999999217, 13.17539850000000001 47.48138699999999091, 13.17375009999999946 47.48262179999998978, 13.17143470000000072 47.48431950000001223, 13.1701832999999997 47.48740500000000253, 13.16845330000000125 47.49170459999999849, 13.16805330000000218 47.49374139999999755, 13.1676195000000007 47.49592639999999477, 13.1671402999999998 47.49834019999999413, 13.16676330000000128 47.50019370000000407, 13.16629189999999916 47.5025732000000005, 13.16591850000000186 47.50445820000000197, 13.16542950000000189 47.50692659999999279, 13.16502069999999947 47.50895040000000336, 13.16458569999999995 47.51117320000000888, 13.16415289999999949 47.5133074000000164, 13.16369109999999942 47.51544460000000214, 13.16460039999999942 47.51685200000000009, 13.16622910000000068 47.51957539999998659, 13.16786449999999853 47.52231580000000122, 13.16830279999999931 47.52441300000000268, 13.16819579999999945 47.52731470000000513, 13.16807720000000081 47.5299309999999906, 13.16796129999999998 47.53284010000000848, 13.16938679999999984 47.53579040000000333, 13.17084370000000071 47.53879899999999736, 13.17223420000000189 47.54168360000000604, 13.17264789999999941 47.54392140000000211, 13.17301420000000256 47.54618659999999153, 13.17149449999999788 47.54820669999999438, 13.17043280000000038 47.54972310000000135, 13.16919670000000053 47.55138140000000391, 13.16841359999999739 47.55243190000000197, 13.16674770000000194 47.55471119999999274, 13.16640899999999981 47.55597989999998987, 13.1663710000000016 47.55755639999998863, 13.16634470000000157 47.56017349999999766, 13.16676140000000039 47.56185989999998753, 13.16818750000000016 47.56341959999999602, 13.17016789999999915 47.56375500000000756, 13.17121050000000082 47.56413069999999976, 13.17611810000000006 47.56440669999999926, 13.17898870000000144 47.56600879999999165, 13.18176889999999979 47.56713110000000455, 13.18580540000000134 47.56876039999999506, 13.18976999999999933 47.57058030000000315, 13.19084059999999958 47.57123939999999607, 13.19518320000000067 47.57329359999999241, 13.19703069999999911 47.57495759999999052, 13.19658060000000077 47.57630339999999336, 13.19459750000000042 47.57839779999999763, 13.1927544999999995 47.58036890000000341, 13.19085970000000074 47.58151659999999339, 13.18816370000000049 47.58314599999999217, 13.18569259999999943 47.58464429999999368, 13.18393170000000225 47.5865532999999985, 13.18243140000000047 47.58819280000000163, 13.18063450000000003 47.590144400000014, 13.17994640000000217 47.5908914999999979, 13.18026719999999941 47.59096160000000708);91033475;1.0;Pongau - Golling;110000;0;180/1A;Salzburg AG;26708,2;;;;
LineString (12.7428170000000005 47.25862520000000444, 12.7448042000000008 47.25865890000000036, 12.74625810000000037 47.25972769999999912, 12.74817350000000005 47.26115879999999692, 12.75004840000000073 47.26255329999999333, 12.75186940000000035 47.26394160000000966, 12.7520857000000003 47.26410299999999864, 12.75387019999999971 47.26543369999999555, 12.75602390000000064 47.26626969999999517, 12.75858679999999978 47.26729180000000952, 12.76087090000000224 47.26820409999999129, 12.76343660000000035 47.26922059999998993, 12.76560150000000071 47.27006440000000254, 12.76816709999999944 47.27109029999999024, 12.77070630000000229 47.2720958999999965, 12.77290780000000048 47.27296419999998989, 12.77510170000000045 47.27385350000000841, 12.77737810000000174 47.27476120000000037, 12.7799245999999993 47.27574639999999562, 12.78229840000000017 47.27668750000000131, 12.78479439999999911 47.277672900000006, 12.78702320000000014 47.27803519999998372, 12.78947119999999948 47.27843000000000018, 12.79236159999999956 47.27888399999999791, 12.79469580000000128 47.27900029999999987, 12.79705470000000034 47.27909569999999206, 12.79997410000000002 47.27922379999999691, 12.80291399999999946 47.27936050000000279, 12.80588239999999978 47.27949179999999529, 12.80822309999999931 47.27932169999999701, 12.81068490000000004 47.27912930000000813, 12.81305510000000147 47.27899039999999076, 12.81544500000000042 47.27881460000000402, 12.8178377999999995 47.27865179999999867, 12.82087929999999965 47.27843059999998587, 12.82386379999999981 47.27821939999999756, 12.82583709999999932 47.27836480000000563, 12.82802079999999911 47.27852959999999882, 12.8309987999999997 47.27875209999999839, 12.83396010000000054 47.27896630000000044, 12.83703730000000043 47.27919279999999702, 12.83985569999999932 47.27940179999998804, 12.84196599999999933 47.27955939999999657, 12.84414699999999954 47.27972110000000328, 12.8458299000000018 47.27984990000000209, 12.84716919999999973 47.27994600000000958, 12.84955500000000228 47.28015760000000967, 12.85179010000000055 47.28035429999999195, 12.85392440000000036 47.28054269999999804, 12.85680409999999974 47.28080279999998936, 12.85964820000000053 47.28105630000001725, 12.86167069999999946 47.28123850000000061, 12.8638653000000005 47.28144010000000463, 12.86680070000000065 47.28168900000000008, 12.86911920000000009 47.28190620000000166, 12.87195730000000005 47.28215149999999056, 12.87492570000000036 47.28241429999999212, 12.8778409000000007 47.28268189999999294, 12.8807191999999997 47.28292649999999497, 12.88384900000000144 47.2831924999999913, 12.88688269999999925 47.28347639999999785, 12.88924249999999994 47.28368400000000094, 12.89121659999999991 47.28386840000001001, 12.89364800000000066 47.28408039999999346, 12.89624399999999937 47.28432879999999017, 12.89839689999999983 47.28451969999998994, 12.90018839999999933 47.28467359999999076, 12.90436810000000101 47.28482020000000574, 12.90670810000000124 47.2848834999999994, 12.90905279999999955 47.28498040000000202, 12.9109191999999986 47.28504989999999708, 12.9127749000000005 47.28510229999998415, 12.9153178000000004 47.28519690000000963, 12.91811760000000042 47.28528970000001408, 12.92054919999999996 47.28537560000000184, 12.9229793000000015 47.28545859999999834, 12.92475109999999994 47.28552169999999677, 12.92732400000000048 47.28560130000000328, 12.93170499999999912 47.28575600000000634, 12.93451609999999974 47.28585269999999952, 12.93693990000000227 47.28591759999999056, 12.94073539999999944 47.285330799999997, 12.94479360000000057 47.28469179999998317, 12.94667309999999993 47.2843893999999878, 12.94994920000000072 47.28388029999999986, 12.95234149999999929 47.2834997999999942, 12.95556540000000112 47.28298769999999962, 12.95838900000000038 47.28255010000000169, 12.96098450000000213 47.28213539999999426, 12.96413899999999941 47.28165679999999327, 12.96608039999999917 47.28182979999998992, 12.96810220000000058 47.28198340000001565, 12.96968760000000032 47.28210070000000087, 12.97417130000000185 47.28246039999999795, 12.97601650000000006 47.28261870000000755, 12.97776720000000061 47.28276199999999818, 12.9799995999999993 47.28295419999999893, 12.98239519999999914 47.28315319999999389, 12.98499170000000014 47.28336319999998949, 12.98771040000000099 47.28358209999998962, 12.98846089999999975 47.28552820000000168, 12.98906960000000232 47.28714519999999766, 12.98958859999999937 47.28854129999999145, 12.9900979999999997 47.28988879999999284, 12.9928852999999993 47.29058849999999836, 12.99571860000000001 47.29130119999999948, 12.99815180000000048 47.29191089999999775, 13.00043349999999975 47.2924896999999973, 13.00235580000000013 47.29296870000001007, 13.00478710000000149 47.29358490000000614, 13.00760559999999977 47.29429580000000044, 13.00990670000000016 47.29486659999999176, 13.01256210000000024 47.29553690000000188, 13.01492400000000238 47.29612909999999459, 13.01737280000000041 47.29674550000000011, 13.01932369999999928 47.2972308999999953, 13.02118049999999982 47.29770179999999868, 13.0231577000000005 47.29819440000000697, 13.02464499999999958 47.29925670000000082, 13.02631739999999994 47.30044420000000827, 13.02784349999999947 47.30153530000000472, 13.02948559999999922 47.30271199999999254, 13.03157190000000121 47.30420079999998961, 13.03454750000000217 47.30630630000000281, 13.03767940000000003 47.3085303999999951, 13.03997140000000066 47.31016939999999948, 13.04192980000000013 47.31155660000000296, 13.04332729999999962 47.31255919999999549, 13.04490520000000053 47.31368119999999067, 13.04651880000000119 47.31494699999998943, 13.04879999999999995 47.31543700000000285, 13.05071099999999973 47.31582989999999, 13.05350370000000026 47.31648209999999466, 13.05574119999999994 47.31701530000000133, 13.05867120000000092 47.3176983999999905, 13.06143840000000012 47.3183389999999946, 13.0640856000000003 47.31894270000000091, 13.0659743000000006 47.31938780000001543, 13.0683535000000024 47.31995560000000012, 13.07112320000000061 47.32059320000000469, 13.07356450000000159 47.32116489999998521, 13.07576730000000076 47.32168779999999231, 13.07709739999999954 47.32281239999999656, 13.07881800000000005 47.32426690000000491, 13.08067789999999952 47.32583929999999839, 13.0825402000000004 47.32741370000000103, 13.08436880000000002 47.32895940000000934, 13.08633550000000056 47.33062189999999703, 13.08801060000000049 47.33203779999999483, 13.09041249999999934 47.33209570000000355, 13.09306270000000083 47.33215940000000188, 13.09568930000000009 47.33222270000000265, 13.09849950000000085 47.33229029999999682, 13.10105310000000145 47.33235179999999076, 13.10361160000000247 47.33241340000000008, 13.10608189999999951 47.3324727999999979, 13.10849130000000073 47.33253080000000068, 13.11173240000000106 47.33260879999998849, 13.11465779999999981 47.33267930000000234, 13.11753029999999853 47.33274840000000694, 13.12001129999999982 47.33280810000000116, 13.12190499999999993 47.33116050000000996, 13.12325210000000197 47.32998849999999891, 13.12463430000000031 47.32878589999999264, 13.12600220000000029 47.32759570000000338, 13.12752630000000131 47.32626959999999627, 13.12776599999999938 47.32459240000000733, 13.12793959999999949 47.3233781999999934, 13.12812779999999968 47.32206099999999083, 13.12834190000000056 47.32056289999999876, 13.12863680000000066 47.31849969999998962, 13.13026410000000155 47.31781229999999994, 13.1346696000000005 47.31601040000000324, 13.13667170000000262 47.31518779999998969, 13.13782939999999932 47.31498330000000152);89376375;2.0;Kaprun - Schwarzach;110000;0;162/1;Austrian Power Grid AG;34144,5;;;;
LineString (13.0624652999999995 47.06639390000000134, 13.06201429999999952 47.06500179999999744, 13.06883080000000064 47.06457780000000923, 13.07139710000000221 47.06414939999999802, 13.07631609999999966 47.06335820000000325, 13.08173150000000184 47.06247979999999131, 13.08425450000000012 47.06205709999998987, 13.08854239999999969 47.06315649999999806, 13.09468180000000004 47.06532330000000286, 13.09756250000000044 47.06738980000000083, 13.10164810000000202 47.07232799999998463, 13.10167979999999943 47.07428209999999069, 13.10471710000000023 47.07847590000000082, 13.10579450000000179 47.07999079999999736, 13.10703900000000033 47.08180580000000504, 13.10790720000000142 47.08313870000000634, 13.1095693000000022 47.08504099999999681);83385847;1.0;;110000;0;185/5;Salzburg AG;5259,14;;;;
