wkt_geom;osm_id;cables;name;voltage;wires;ref;operator;length
LineString (16.76514489999999924 48.03335690000000113, 16.76720549999999932 48.03372000000000241);118924342;1.0;;110000;1;;EVN;158,86
LineString (16.76514489999999924 48.03335690000000113, 16.76672950000000029 48.03394619999999549);118924341;1.0;;110000;1;;EVN;135,1
LineString (14.45720629999999929 48.04057300000000197, 14.45790339999999929 48.04317909999999614, 14.45846320000000063 48.04523830000000117, 14.45893750000000111 48.0470113000000012, 14.45953760000000266 48.04919380000000473, 14.46016640000000031 48.05150369999999782, 14.46199870000000054 48.05409490000000261, 14.46353069999999974 48.05625329999999451, 14.46542160000000088 48.05892280000000483, 14.46699190000000002 48.06112199999999746, 14.46883770000000169 48.06369559999999552, 14.46992619999999974 48.06611939999999805, 14.47095559999999992 48.06836760000000197, 14.47206309999999974 48.07077600000000928, 14.47304490000000143 48.07292390000000637, 14.47417030000000082 48.07538200000001183);118758935;2.0;"Rosenau - Ernsthofen;Steyr-Fischhub - Ernsthofen";110000;1;152/4;Austrian Power Grid AG;4094,42
LineString (15.88794580000000067 48.33367279999999511, 15.88874239999999816 48.33108299999999247, 15.88846279999999922 48.32864010000000121, 15.88798530000000042 48.32775929999998965);118912907;3.0;;110000;1;165/6;EVN;670,32
LineString (15.33300690000000088 48.59398720000000793, 15.33285610000000077 48.59460230000000536, 15.33260139999999971 48.59563879999999614, 15.33234859999999955 48.59666870000000927, 15.33208480000000229 48.59774299999999414, 15.33297349999999959 48.59863370000000771, 15.33383899999999933 48.59950100000000361, 15.33626929999999966 48.60022279999999739, 15.33839129999999962 48.60085310000000192, 15.34024310000000213 48.60140309999999886, 15.34257200000000232 48.60209480000000326, 15.34488359999999751 48.60278129999998953, 15.34670710000000149 48.60331919999998718, 15.34862629999999939 48.60389930000000192, 15.35145969999999949 48.60353800000000746, 15.35429810000000117 48.60317599999999771, 15.35677219999999998 48.60286049999997715, 15.35898170000000107 48.6025787999999892, 15.36112540000000237 48.60230540000000587, 15.36308129999999927 48.60205600000000459, 15.36554210000000253 48.60206989999998939, 15.36793049999999816 48.60208349999998489, 15.37319519999999962 48.60211340000000035, 15.37787729999999975 48.60213999999999857, 15.37987829999999789 48.60214119999999838, 15.38199440000000173 48.60214250000000646, 15.38435139999999812 48.60214390000000151, 15.38689040000000041 48.60192299999999932, 15.3893020000000007 48.60171330000000012, 15.39192500000000052 48.60148509999999078, 15.3944750999999993 48.60126329999999228, 15.39982239999999969 48.60079809999999867, 15.40232440000000125 48.60058049999999952, 15.40470750000000066 48.60037319999999283, 15.40715409999999963 48.60016040000000004, 15.40954429999999853 48.59995239999999939, 15.4122336000000022 48.5997185000000016, 15.41503450000000086 48.59947489999998993, 15.41781979999999841 48.59923260000000056, 15.42074440000000202 48.59897819999999768, 15.42614400000000252 48.59849999999999426, 15.4281915000000005 48.59832339999999817, 15.4363253000000018 48.59762200000000121, 15.43727780000000216 48.59752910000000981, 15.43832570000000004 48.59669680000000369, 15.44218689999999938 48.59362689999998963, 15.44222910000000049 48.59359340000000316, 15.44235749999999996 48.59269159999999488, 15.44253999999999927 48.59141029999999972, 15.44272070000000241 48.59014159999999549, 15.4427664 48.58983270000000232);118720086;2.0;Ottenstein - Krumau;110000;1;167/1A;EVN;9430,9
LineString (14.47096460000000206 48.126367000000009, 14.4677181000000008 48.12722179999999383, 14.4643548000000024 48.12755889999998971, 14.46096400000000237 48.12764510000000229, 14.45751060000000265 48.12771139999999548, 14.45419200000000259 48.12778830000000596, 14.45107630000000043 48.12783809999999818, 14.44829180000000157 48.12903450000000305, 14.44586640000000166 48.13006260000000225, 14.44533080000000069 48.13239070000000197, 14.4448021000000022 48.13471990000000034, 14.44574749999999952 48.13664540000000613, 14.44669499999999829 48.13853859999998974, 14.44759990000000194 48.14037030000000783, 14.44850519999999783 48.14217839999999171, 14.44959219999999966 48.14437970000000888, 14.45067320000000244 48.14657110000000273, 14.4517458000000012 48.14872330000000034, 14.45279290000000039 48.15086509999999009, 14.45393450000000257 48.15302960000000354, 14.45499019999999923 48.15519400000000161, 14.45610600000000012 48.15732399999998847, 14.45724509999999796 48.15955190000001096, 14.45831190000000177 48.16177259999999194, 14.45922170000000051 48.16362179999999427, 14.46037180000000077 48.16579729999999415, 14.46147039999999961 48.16798979999999375, 14.46254330000000188 48.17014790000001057, 14.46362479999999984 48.1722085999999976, 14.4647148000000012 48.17442940000000107, 14.46569329999999809 48.17627239999998778, 14.46678340000000063 48.17843590000000376, 14.46779620000000222 48.18050769999999972, 14.4687488999999978 48.18233899999999892, 14.46981320000000082 48.18444499999999664, 14.47091179999999966 48.18651659999999737);118725222;2.0;Ernsthofen - St. Pantaleon;110000;1;158/1;Energie AG;8560,87
LineString (14.47666279999999972 48.12543850000000134, 14.47619010000000195 48.12535479999999666);118755716;1.0;Ernsthofen - Steyr-Nord;110000;2;152/13;;36,39
LineString (14.47666279999999972 48.12543850000000134, 14.47639489999999896 48.12575240000000321);118755717;2.0;;110000;2;;;80,36
LineString (14.47322029999999948 48.08122300000001559, 14.47504110000000033 48.08269040000000416, 14.47684929999999781 48.08414759999998722, 14.47921930000000046 48.08562039999998916, 14.4807427999999998 48.08806899999998308, 14.48183380000000042 48.08987319999999954, 14.48299309999999984 48.09175789999998329, 14.48280950000000189 48.0942224000000067, 14.48262590000000039 48.09668520000000314, 14.48244500000000201 48.0991129000000015, 14.48224030000000084 48.10185870000000108, 14.48208999999999946 48.10387510000000333, 14.48184930000000215 48.10639509999999319, 14.4816275000000001 48.10871699999999151, 14.48139519999999969 48.11114830000001064, 14.48116470000000078 48.11356059999999957, 14.4809329999999985 48.11598619999999471, 14.48071909999999995 48.11822529999999176, 14.48042230000000075 48.12133140000000253, 14.47837419999999931 48.12357430000000136, 14.47666279999999972 48.12543850000000134);118136738;4.0;"Rosenau - Ernsthofen;Steyr-Fischhub - Ernsthofen;Ernsthofen - Steyr-Nord";110000;2;152/4;;5229,45
LineString (15.14713710000000013 48.59192890000000631, 15.1430120999999982 48.59049679999998972, 15.13883249999999769 48.58904269999997894, 15.13479690000000133 48.58734769999998804, 15.13086939999999991 48.58570089999999908, 15.12753740000000136 48.58431460000001323, 15.1236575000000002 48.58268519999998603, 15.1204129000000016 48.58132359999999039, 15.11655129999999936 48.57971230000000418, 15.11325510000000172 48.57833300000000065, 15.11013889999999904 48.57695249999999021, 15.10821780000000203 48.57558830000000683, 15.10606719999999825 48.5739646000000036, 15.10176659999999949 48.57320889999999736, 15.09764919999999933 48.57253160000000491, 15.09278690000000012 48.57201040000001058, 15.08837480000000042 48.57095699999998573, 15.08538360000000011 48.5702436999999918, 15.08215399999999917 48.56948269999999468, 15.07864780000000238 48.56796609999999959, 15.0752289000000026 48.56649700000000536, 15.07160069999999941 48.56562819999999903, 15.06745470000000076 48.56463649999999888, 15.06318210000000235 48.56527880000000152, 15.05949249999999928 48.56583699999999482, 15.05522769999999966 48.5653845000000004, 15.05107789999999923 48.56494409999999107, 15.04729230000000051 48.56454239999998634, 15.04256090000000157 48.56404030000000205, 15.03785650000000018 48.56354110000000901, 15.03360809999999859 48.56513300000000299, 15.02964700000000065 48.56661729999999721, 15.02552749999999904 48.56816080000000113, 15.02252110000000229 48.56855470000000707, 15.01936649999999851 48.56897120000000712, 15.01572460000000042 48.56692039999999366, 15.01204379999999894 48.56484759999999312, 15.00905249999999924 48.56316299999998876, 15.00636599999999987 48.56165000000000731, 15.00225290000000022 48.56251830000000069, 15.00021170000000126 48.56491019999999992, 14.99832269999999923 48.56712360000000217, 14.99690670000000203 48.56878279999999393, 14.99530140000000067 48.57066379999999128, 14.99200840000000134 48.57199359999999899, 14.99135199999999912 48.57203770000000276);118719722;2.0;;110000;1;166/7;EVN;13379,35
LineString (15.65176989999999968 48.4077166999999946, 15.65114139999999843 48.40800689999998241);198730707;1.0;;110000;1;;EVN;56,6
LineString (16.78573880000000429 48.04809379999998953, 16.78624789999999933 48.04758600000000968);194936284;1.0;;110000;1;128/16F;EVN;68,02
LineString (16.62145110000000159 48.54347750000000872, 16.62254330000000024 48.54339019999999749);179358852;1.0;;110000;1;129/19D;;81,21
LineString (15.68934139999999999 48.40961579999999742, 15.68965320000000219 48.41050200000000103);199898169;1.0;Dürnrohr - Stratzdorf;110000;2;147/3;EVN;101,17
LineString (15.68954809999999789 48.40965619999999348, 15.68965320000000219 48.41050200000000103);199898168;1.0;Dürnrohr - Stratzdorf;110000;2;147/4;EVN;94,34
LineString (15.65176989999999968 48.4077166999999946, 15.65122180000000185 48.40809530000000649);198730708;1.0;;110000;1;;EVN;58,45
LineString (15.68860469999999907 48.40905419999999992, 15.6885974000000008 48.40861710000000073);199898175;1.0;Pottenbrunn - Stratzdorf;110000;1;166/1;EVN;48,59
LineString (15.68842680000000023 48.40901860000000312, 15.6885974000000008 48.40861710000000073);199898174;1.0;Pottenbrunn - Stratzdorf;110000;1;166/2;EVN;46,38
LineString (15.68858379999999997 48.40997560000000988, 15.68853280000000261 48.40945779999999132);199898172;1.0;Ottenstein - Stratzdorf;110000;1;166/4;EVN;57,68
LineString (15.68858379999999997 48.40997560000000988, 15.68871039999999972 48.40949249999998472);199898171;1.0;Ottenstein - Stratzdorf;110000;1;166/3;EVN;54,51
LineString (16.28230549999999965 48.71734299999999962, 16.28176849999999831 48.71990029999999905, 16.28156249999999972 48.72029589999999644);179315012;2.0;Pernhofen - Laa & Jetzelsdorf;110000;1;167/6;;333,55
LineString (16.28379029999999972 48.70878329999999323, 16.28411150000000163 48.70890910000000673);179315015;1.0;;110000;1;167/10;;27,46
LineString (16.28411150000000163 48.70890910000000673, 16.28344390000000175 48.71203149999998772, 16.2829195999999996 48.7144724999999994, 16.28230549999999965 48.71734299999999962);179315014;2.0;Laa - Pernhofen;110000;1;167/7;;1893,96
LineString (16.28379029999999972 48.70878329999999323, 16.28324990000000128 48.71136049999998363, 16.28260420000000153 48.71440050000000355, 16.28230549999999965 48.71734299999999962);179315013;2.0;Pernhofen - Jetzelsdorf;110000;1;167/6;;1916,8
LineString (16.37695199999999929 48.35522429999999616, 16.37730600000000081 48.35579709999998954);174459501;1.0;Bisamberg - Stockerau;110000;1;129/7C;EVN;68,87
LineString (16.37695199999999929 48.35522429999999616, 16.37744539999999915 48.35577809999999488);174459500;1.0;Bisamberg - Korneuburg;110000;1;129/6B;EVN;71,6
LineString (16.37707659999999876 48.35581330000000833, 16.37672200000000089 48.3553923999999995);174459499;1.0;Bisamberg - Schönkirchen;110000;1;129/5;EVN;53,66
LineString (16.37719450000000165 48.3558095999999864, 16.37672200000000089 48.3553923999999995);174459498;1.0;Bisamberg - Eibesbrunn;110000;1;129/2;EVN;58,11
LineString (16.69196900000000028 48.34614819999999469, 16.69598829999999978 48.34583970000000619, 16.70025010000000165 48.34551479999999657, 16.70466349999999878 48.34518719999999092, 16.70859270000000052 48.34488510000000616, 16.71255100000000127 48.34458070000000163, 16.71314519999999959 48.34412369999999015, 16.71333909999999889 48.34404109999999832);174465481;2.0;"Eibesbrunn - Gänserndorf;Schönkirchen - Gänserndorf";110000;2;129/4;EVN;1619,56
LineString (16.69196900000000028 48.34614819999999469, 16.6928169000000004 48.34914940000000882);174465480;2.0;"Bisamberg - Schönkirchen;Schönkirchen - Gänserndorf";110000;0;129/5;;339,52
LineString (16.69298220000000299 48.35127009999999359, 16.6928169000000004 48.34914940000000882);174465483;1.0;;110000;1;129/5;EVN;236,09
LineString (16.69349629999999962 48.35131340000000932, 16.6928169000000004 48.34914940000000882);174465482;1.0;;110000;1;129/21;EVN;245,79
LineString (16.27292010000000033 47.99660049999999956, 16.27480410000000077 47.99888750000000925, 16.27667900000000145 48.00116330000000175, 16.27838780000000085 48.00323740000000328, 16.28008720000000054 48.0052999999999912, 16.28176380000000023 48.00733479999999531, 16.28344069999999988 48.00936990000001003, 16.28407490000000024 48.0099129999999974);174495091;2.0;"Traiskirchen - Baden;Traiskirchen - Enzesfeld";110000;1;108/9;Wien Energie;1698,65
LineString (15.63247059999999955 48.64781310000000047, 15.63211139999999943 48.64788659999999254);159949902;1.0;;110000;1;167/3;;27,69
LineString (15.63248939999999898 48.647900700000001, 15.63211139999999943 48.64788659999999254);159949901;1.0;;110000;1;167/13;;27,89
LineString (15.54285229999999807 48.77741909999999592, 15.54586940000000261 48.77634349999999586, 15.54844610000000138 48.77543210000001039, 15.5515289999999986 48.77434159999999963, 15.55496209999999913 48.7731388999999993, 15.55915880000000229 48.77165829999999858, 15.56289950000000033 48.77032969999999779, 15.56705720000000071 48.76885529999999846, 15.57106620000000063 48.76743359999999683, 15.57433460000000203 48.76628230000000741, 15.57799240000000118 48.76498159999999871, 15.5818095999999997 48.76364149999998432, 15.58567170000000246 48.76226789999999767, 15.58965470000000053 48.7626222000000098, 15.59369379999999872 48.76296450000000959, 15.59717219999999926 48.76298860000000701, 15.60131869999999843 48.7630173999999954, 15.60470660000000009 48.76083269999999459, 15.60775899999999972 48.7588505000000012, 15.61059999999999803 48.7570200999999912, 15.61412700000000164 48.75475540000000763, 15.61731190000000247 48.75269829999999871, 15.62036430000000031 48.75072180000000799, 15.62397130000000089 48.74839590000000555, 15.62725170000000041 48.74627939999999171, 15.63037240000000061 48.74426619999999843, 15.63374270000000266 48.74208869999999649, 15.63702390000000086 48.73996429999999691, 15.63965400000000017 48.73826790000000386, 15.64261440000000114 48.73636230000000324, 15.64604390000000222 48.73413949999999772, 15.64953290000000052 48.73188510000000662, 15.65357230000000222 48.73031090000000631, 15.65768929999999948 48.72871379999999419, 15.66116670000000255 48.72736739999999145, 15.66480239999999924 48.72595140000000669, 15.6691052000000024 48.72427199999999914, 15.67272960000000026 48.72286279999999437, 15.67640680000000053 48.72142209999999807, 15.68022769999999966 48.71994740000000235, 15.68423560000000094 48.71838379999999802, 15.68791030000000042 48.7169506000000041, 15.6913336000000001 48.71561270000000121, 15.69495500000000021 48.71420629999999363, 15.69870079999999746 48.71345759999999103, 15.7028010000000009 48.71263960000000282, 15.70611660000000143 48.71130009999999544, 15.70975360000000265 48.7098236, 15.71292459999999913 48.70854380000000106, 15.71617269999999955 48.70722929999999451, 15.71942529999999927 48.70590700000000339, 15.7227876000000002 48.7045456000000172, 15.72566459999999999 48.70337649999999741, 15.72889909999999958 48.70205789999999269, 15.7331316999999995 48.70050259999999298, 15.73702360000000056 48.69906069999998977, 15.74117339999999921 48.69751559999999557, 15.74507530000000166 48.69607479999999811, 15.74936550000000146 48.6944872999999987, 15.7529863999999975 48.6931383000000011, 15.75668120000000094 48.69177209999998723, 15.76078389999999985 48.69024619999999715, 15.76453740000000181 48.68885670000000232, 15.76813929999999964 48.68756949999999506, 15.77214559999999999 48.68614069999999572, 15.77603900000000081 48.68474669999999804, 15.78023050000000005 48.68325289999999228, 15.78440499999999957 48.68177159999999759, 15.78855800000000187 48.68028790000000328, 15.79229350000000132 48.67895240000000001, 15.79586659999999831 48.67767529999999709, 15.79963990000000074 48.67632530000000202, 15.80365560000000258 48.67488610000000193, 15.80713519999999939 48.67364570000000157, 15.81051929999999928 48.67244319999999647, 15.8138538999999998 48.67125309999999416, 15.81762170000000189 48.66990530000001058, 15.82150120000000015 48.66852039999999846, 15.82533989999999946 48.66714530000000138, 15.82904139999999771 48.66581930000000966, 15.83223219999999998 48.66468299999999658, 15.83363480000000223 48.66335759999999055);159947884;1.0;Dürnrohr - Waidhofen an der Thaya;110000;1;165/7;;25255,3
LineString (16.26967150000000117 47.81633570000000333, 16.26897530000000103 47.81689759999999012);160020706;1.0;;110000;1;128/12;;81,35
LineString (16.26953689999999852 47.81632419999998973, 16.26897530000000103 47.81689759999999012);160020702;1.0;;110000;1;128/11;;76,36
LineString (16.18564170000000146 47.92469249999999903, 16.1854465999999988 47.92509660000001048);160017724;1.0;;110000;1;108/4;Wien Energie;47,22
LineString (16.18515830000000122 47.92473580000000055, 16.1854465999999988 47.92509660000001048);160017711;1.0;;110000;1;108/3;Wien Energie;45,52
LineString (16.26933969999999974 47.81577389999999639, 16.26973320000000101 47.81513960000000196);160024363;1.0;Wiener Neustadt - Ebenfurth;110000;1;122/9;Austrian Power Grid AG;76,41
LineString (16.26920159999999882 47.81575769999999892, 16.26973320000000101 47.81513960000000196);160024359;1.0;Ternitz - Wiener Neustadt;110000;1;122/7;Austrian Power Grid AG;79,4
LineString (16.26908650000000023 47.81506199999999751, 16.26899099999999976 47.81573290000000753);160024355;1.0;Hohe Wand - Wiener Neustadt;110000;1;128/4;EVN;74,92
LineString (16.26908650000000023 47.81506199999999751, 16.26886130000000108 47.81571759999998505);160024353;1.0;Hohe Wand - Wiener Neustadt;110000;1;128/3;EVN;74,8
LineString (14.78701599999999949 48.00066239999998885, 14.79060169999999985 47.99991349999999102);174423009;2.0;Hausmening - Gerstl;110000;1;164/4;;560,26
LineString (14.45669520000000041 48.04587779999999242, 14.45838939999999972 48.04703150000000278, 14.45874949999999792 48.04873769999998245, 14.45911839999999948 48.05057370000000105, 14.45951969999999775 48.05246879999999976, 14.45992200000000061 48.05441830000000181, 14.46028090000000077 48.0561634999999967, 14.45939180000000235 48.05700989999998995, 14.45852939999999975 48.05783600000000177, 14.45731579999999994 48.05899070000000251, 14.45561670000000198 48.06060369999999438, 14.45492110000000174 48.06126709999999491, 14.45314909999999919 48.06295200000000278, 14.4498350999999996 48.06611609999999501, 14.44867639999999831 48.06721950000000732, 14.44721299999999964 48.0686208999999991, 14.44580589999999987 48.06995510000000138, 14.44449439999999996 48.07120199999999954, 14.44318220000000075 48.0724573000000106, 14.44062079999999959 48.07300469999999848, 14.43806159999999927 48.07355759999998668, 14.43420539999999974 48.07209039999999334, 14.43061320000000158 48.07072509999998289, 14.42707030000000046 48.06938470000000052, 14.42391729999999761 48.0681865999999971);174419630;2.0;Steyr-Ost - Steyr-Nord;110000;1;157/7B;;10061,12
LineString (14.47417030000000082 48.07538200000001183, 14.47419750000000072 48.07715139999998399, 14.47359660000000225 48.07974959999999243, 14.47322029999999948 48.08122300000001559);174418529;2.0;"Rosenau - Ernsthofen;Steyr-Fischhub - Ernsthofen";110000;2;152/4;Austrian Power Grid AG;655,06
LineString (16.28379029999999972 48.70878329999999323, 16.28418909999999897 48.70590200000000181, 16.28047630000000012 48.7050926000000004, 16.2761232999999983 48.70414149999999154, 16.27197239999999923 48.70323419999999004, 16.26849460000000036 48.70246959999999348, 16.26450590000000318 48.70159840000000884, 16.26006750000000167 48.70062450000001064, 16.25667049999999847 48.69987940000000037, 16.25284830000000014 48.6990438999999995, 16.24865429999999833 48.69812379999999763, 16.24445740000000171 48.69720939999999132, 16.24009029999999854 48.69624790000000303, 16.23691439999999986 48.69555190000000522, 16.23295560000000037 48.69468700000000183, 16.22943989999999914 48.69391149999999868, 16.22481579999999823 48.69289379999999312, 16.22002840000000035 48.69299850000000163, 16.21528869999999856 48.6930948999999913, 16.21038779999999946 48.69320570000000714, 16.2054746999999999 48.69330020000001014, 16.20189279999999954 48.69337659999999346, 16.1977462999999986 48.69346449999999749, 16.19368989999999897 48.69354449999999446, 16.18952129999999912 48.69363200000001513, 16.18548450000000116 48.69372109999999765, 16.18117300000000114 48.69380480000000944, 16.17711279999999974 48.69389079999999126, 16.1729553000000017 48.6939736999999937, 16.16883139999999841 48.69405969999999684, 16.16445200000000071 48.69414859999999834, 16.16006660000000039 48.69423780000000335, 16.1554442999999992 48.69433289999999204, 16.15073620000000076 48.69442639999999045, 16.1458484999999996 48.69452659999999611, 16.14179839999999899 48.69460759999999055, 16.1385310000000004 48.69467420000000857, 16.13540130000000161 48.69473680000000115, 16.13123669999999876 48.69482579999998961, 16.12700889999999987 48.69490689999999944, 16.12282760000000081 48.69498870000000323, 16.11828919999999954 48.6950813999999923, 16.1137541000000013 48.69517089999999371, 16.10984459999999885 48.69524819999999465, 16.10560170000000113 48.69533370000000616, 16.10127789999999948 48.69542020000000093, 16.09702160000000148 48.69550339999999977, 16.0927150999999995 48.69558920000000057, 16.08832999999999913 48.69567589999999768, 16.08357889999999912 48.69575849999998951, 16.07886039999999994 48.6958430999999905, 16.07441670000000045 48.69591659999998967, 16.07002999999999915 48.69599000000000188, 16.06552999999999898 48.69606999999999886, 16.06098659999999967 48.69615840000000162, 16.05699309999999969 48.69636159999999592, 16.0525663999999999 48.69657280000000554, 16.0506259 48.6973971999999975, 16.05031109999999828 48.69744329999999621);159919310;2.0;"Pernhofen - Peigarten;Hollabrunn - Laa";110000;1;167/6;EVN;17801,3
LineString (16.07114290000000167 48.55847239999999232, 16.07144810000000135 48.55920089999999334);159916756;1.0;Stockerau - Hollabrunn;110000;1;167/0;EVN;84,06
LineString (14.81240579999999873 48.06301189999999934, 14.81198440000000005 48.06307819999998543);159858170;1.0;"Amstetten - Gresten;Amstetten - Hausmening";110000;1;164/7;;32,25
LineString (16.07114290000000167 48.55847239999999232, 16.07130480000000006 48.55921939999999637);159902885;1.0;Stockerau - Hollabrunn;110000;1;167/9;EVN;83,9
LineString (14.79060169999999985 47.99991349999999102, 14.79376620000000031 48.00085229999999825, 14.79651160000000054 48.00165339999999503, 14.79949409999999865 48.00253010000000131, 14.80296099999999804 48.00354189999999477, 14.80642470000000088 48.00455489999999514, 14.81018240000000041 48.00545759999999262, 14.81392550000000163 48.00635670000001198, 14.81760980000000139 48.00723159999998302, 14.8210835000000003 48.00807610000000381, 14.82436189999999954 48.00886350000000391, 14.82779559999999819 48.00968830000000054, 14.83153970000000221 48.01058760000000092, 14.83413789999999999 48.01242299999999119);159861238;1.0;Hausmening - Gerstl;110000;1;164/4;;3559,04
LineString (14.81228510000000043 48.06273749999998302, 14.81246430000000203 48.06268219999999758);159858184;1.0;;110000;1;164/4;;14,7
LineString (14.81240579999999873 48.06301189999999934, 14.81246430000000203 48.06268219999999758);159858180;1.0;;110000;1;164/3;;36,9
LineString (16.3834647000000011 48.71436210000000244, 16.38403290000000112 48.71230159999999643, 16.38469979999999993 48.7098834000000025, 16.38528930000000017 48.70774549999998726, 16.38048069999999967 48.70800400000000963, 16.37651980000000407 48.70821699999998344, 16.37181019999999876 48.70847019999999361, 16.36723209999999895 48.70871629999999186, 16.3627000000000038 48.7089600000000047, 16.35823850000000235 48.70928169999999113, 16.35361089999999962 48.70961529999999584, 16.3499219999999994 48.70988120000000521, 16.34521489999999844 48.71022059999999954, 16.34051270000000144 48.71050869999999122, 16.33581969999999828 48.7108009000000024, 16.33110200000000134 48.71109220000000306, 16.32696809999999843 48.71134990000000187, 16.32247519999999952 48.71162859999999739, 16.31775130000000118 48.71192109999999076, 16.31302300000000116 48.71221399999999591, 16.30871480000000062 48.71127149999999517, 16.30439189999999883 48.71032559999999023, 16.30138060000000166 48.70966680000000082, 16.29882980000000003 48.7091087000000087, 16.2957421999999994 48.70843310000000059, 16.29190930000000037 48.70759449999999191, 16.2873960000000011 48.7066069999999911, 16.28411150000000163 48.70890910000000673);159916753;2.0;"Laa - Pernhofen;Hollabrunn - Laa";110000;1;167/7;EVN;8426,06
LineString (16.07050170000000122 48.55856669999999298, 16.07109319999999997 48.55924670000000987);159916750;1.0;"Hollabrunn - Jetzelsdorf;Hollabrunn - Laa";110000;1;167/10;;87,29
LineString (16.07050170000000122 48.55856669999999298, 16.07092899999999958 48.55926790000000182);159916748;1.0;"Hollabrunn - Jetzelsdorf;Hollabrunn - Laa";110000;1;167/8;;84,08
LineString (14.58809289999999947 48.09319320000000175, 14.58548060000000213 48.09456459999998401, 14.58290100000000145 48.09593709999998623, 14.57997650000000256 48.09749300000001426, 14.57728610000000025 48.09890440000000211, 14.57461079999999853 48.1003349, 14.57191650000000216 48.10176890000000327, 14.57089870000000253 48.1019257999999823, 14.56756330000000155 48.10244269999999744, 14.56453250000000033 48.10332989999999143, 14.56151359999999961 48.10418169999999805, 14.55798380000000058 48.10522770000000037, 14.55420640000000176 48.1063130000000001, 14.55056260000000101 48.10737739999999008, 14.54697980000000079 48.10840869999999825, 14.54337149999999923 48.10945439999998996, 14.5402793999999993 48.11036099999999038, 14.53638010000000236 48.11148320000000211, 14.53331880000000176 48.11236999999999853, 14.52950839999999921 48.11372490000000113, 14.52577420000000252 48.11504690000000295, 14.52250179999999879 48.11621629999999783, 14.51895899999999884 48.11747439999999187, 14.51542150000000042 48.11873900000000503, 14.51276710000000136 48.11969049999999726, 14.5099102000000002 48.12069150000000661, 14.50676340000000053 48.12181139999998436, 14.50283349999999949 48.12320999999999316, 14.49918979999999991 48.12450669999999775, 14.49571710000000024 48.12371499999998292, 14.49264660000000049 48.1230329999999924, 14.48956339999999976 48.12233070000000623, 14.48682960000000186 48.12170799999999105, 14.48294519999999963 48.12101940000000155, 14.48072149999999958 48.12136669999999583, 14.47942190000000018 48.12282930000000647, 14.47799940000000163 48.12441830000000209, 14.47684550000000137 48.12574259999999526);136212651;2.0;"Ernsthofen - Gerstl;Amstetten - Ernsthofen";110000;1;154/9;EVN;9527,97
LineString (16.04975900000000166 48.69756480000000209, 16.04805139999999852 48.69718109999999456, 16.04447550000000078 48.69737669999999952, 16.04068619999999967 48.69757469999999699, 16.03675739999999905 48.69690489999999272, 16.03230500000000092 48.69614579999999648, 16.02794719999999984 48.69540279999999655, 16.0241213000000009 48.69475049999999783, 16.02024330000000418 48.69408930000000169, 16.01598789999999894 48.69336379999999309, 16.01167729999999878 48.69262879999999427, 16.00793000000000177 48.69198990000001004, 16.00379080000000087 48.69128409999999008, 16.00019169999999846 48.69031939999999992, 15.99661380000000044 48.68934269999999032, 15.99302219999999863 48.68835779999998437, 15.98926619999999765 48.68733780000000877, 15.9849547999999988 48.68616369999999449, 15.98104400000000069 48.68511660000000063, 15.97745860000000029 48.68413780000000202, 15.97390759999999865 48.6831621000000041, 15.96997670000000014 48.6821661999999904, 15.96627589999999941 48.68121740000000131, 15.96287069999999986 48.68032800000000293, 15.95880410000000182 48.6792777000000001, 15.95493180000000244 48.67827460000000173, 15.95146309999999978 48.67737939999999952, 15.9474102000000002 48.67635889999998966, 15.94344150000000226 48.67533389999999116, 15.93934529999999938 48.67427589999998361, 15.93506960000000028 48.67315649999999749, 15.93075349999999979 48.67203089999999577, 15.92649809999999988 48.67090879999999231, 15.92226840000000188 48.66979740000000021, 15.9180413000000005 48.66869070000000619, 15.91372809999999838 48.66757569999998623, 15.9101891000000002 48.66664900000000671, 15.90656470000000233 48.66568889999999925, 15.90263080000000073 48.66468429999999046, 15.89915060000000047 48.66376890000000799, 15.89503099999999947 48.66268529999999259, 15.89123449999999949 48.66168799999999095, 15.88708220000000004 48.66185499999998854, 15.88245240000000003 48.66204170000001739, 15.87810050000000039 48.66220190000000656, 15.87369380000000163 48.66237319999998334, 15.87002230000000047 48.66251999999999356, 15.86617560000000182 48.66266370000000308, 15.86170040000000192 48.66283419999999893, 15.85732600000000225 48.66289210000000764, 15.85270249999999947 48.66294509999999462, 15.84794040000000059 48.66300459999998651, 15.84308670000000063 48.66304409999999336, 15.838257699999998 48.66309940000000012, 15.83427700000000193 48.66315310000000238, 15.83229340000000107 48.66319039999999063);136204236;1.0;Peigarten - Eggenburg;110000;0;167/5;;16740,74
LineString (16.48960179999999909 48.34321239999999165, 16.49054960000000136 48.34438810000000331, 16.49220880000000022 48.34649430000001047, 16.49411130000000014 48.34885249999999957, 16.49588749999999848 48.35110480000000166, 16.49801869999999937 48.35372809999999788, 16.49971969999999999 48.35586950000000428, 16.50262190000000118 48.35829929999999166, 16.50400520000000171 48.36035140000000609);136219788;2.0;"Bisamberg - Mistelbach;Eibesbrunn - Bockfließ";110000;1;129/8;;2189,74
LineString (16.83929769999999948 48.08053189999998978, 16.83802580000000049 48.08097899999999925);136384701;1.0;;110000;1;129/1A;EVN;107
LineString (16.78563749999999999 48.04797069999999337, 16.78624789999999933 48.04758600000000968);136384334;1.0;;110000;1;129/1E;EVN;62,45
