wkt_geom;osm_id;cables;name;voltage;wires;ref;operator;length
LineString (16.38379079999999988 47.72270990000000523, 16.38417310000000171 47.72248409999999552, 16.38774610000000109 47.72108740000000182, 16.3915210000000009 47.71961169999999441, 16.39572749999999957 47.72011330000000129, 16.39973559999999964 47.7205911999999941, 16.40218949999999865 47.72225920000000343, 16.40471020000000024 47.72397250000000213, 16.40735439999999912 47.72576959999999957, 16.40979739999999865 47.72742999999999824, 16.41237250000000003 47.72916230000000581, 16.41511050000000083 47.73052080000000075, 16.41830969999999823 47.73208749999999867, 16.42175920000000033 47.73377649999999761, 16.42357859999999903 47.7346673999999922, 16.42569609999999969 47.73570419999999359, 16.42579789999999917 47.73760169999998482, 16.42595470000000191 47.73990479999999081, 16.42610769999999931 47.74232339999998942, 16.42629609999999829 47.7453036999999938, 16.42648469999999961 47.74828479999999331, 16.4266426999999986 47.75078359999999122, 16.4267953999999996 47.75319809999999165, 16.42695279999999869 47.75568589999999602, 16.42712519999999898 47.75841169999999636, 16.42928570000000121 47.76050629999999586, 16.43143189999999976 47.76258700000000346, 16.43347370000000041 47.76456649999999371, 16.43538589999999999 47.76642010000000482, 16.43893100000000018 47.76781409999999539, 16.44224330000000123 47.7691165999999896, 16.44602499999999878 47.77060360000000117, 16.44942470000000156 47.7719403999999912, 16.45292020000000122 47.77331480000000141, 16.45629690000000167 47.77464239999999052, 16.45958699999999908 47.77593600000000151, 16.46328180000000074 47.77738859999999477, 16.46647589999999894 47.77897029999998324, 16.47001630000000105 47.78072339999998519, 16.4736128000000015 47.7825041999999911, 16.47692280000000054 47.78414299999999315, 16.47827020000000076 47.78686109999999587, 16.47951929999999976 47.7893808999999905, 16.48075319999999877 47.79186969999999945, 16.48207259999999863 47.794530999999985, 16.48337439999999887 47.79715639999999155, 16.48451340000000087 47.79945369999999372, 16.4857168999999999 47.80188079999999928, 16.4870038000000001 47.80447600000000108, 16.4882288999999993 47.806946300000007, 16.49212650000000124 47.80768249999997721, 16.49596329999999966 47.80840720000000488, 16.49926800000000071 47.80903129999999379, 16.50246190000000013 47.80963460000000254, 16.50595300000000165 47.81029399999999896, 16.50940280000000016 47.81094549999999543, 16.51303379999999876 47.81257389999998964, 16.51646050000000088 47.81411069999999341, 16.5197743999999993 47.81559680000000156, 16.52322390000000141 47.81714360000000141, 16.52659339999999943 47.81865459999999501, 16.52961180000000141 47.82000810000000257, 16.53280450000000101 47.821439699999992, 16.53587320000000105 47.82281559999999132, 16.53879360000000176 47.82412510000001049, 16.54203800000000157 47.82557969999998448, 16.54435790000000139 47.82800449999999159, 16.54460269999999866 47.83061169999999862, 16.54484250000000145 47.83316539999999861, 16.54508260000000064 47.83572300000000155, 16.54528970000000143 47.83792839999999558, 16.54554080000000127 47.84060250000000281, 16.54579980000000106 47.84336050000000284);97573999;2.0;Eisenstadt - Mattersburg;110000;1;126/1;Energie Burgenland AG;20464,77
LineString (16.27380469999999946 47.80149190000000914, 16.27435050000000061 47.80115090000000322, 16.27623200000000026 47.79924729999999755, 16.27799639999999926 47.79746080000000319, 16.27985710000000097 47.7955765000000099, 16.28170250000000152 47.79370780000000707, 16.28334509999999824 47.79204439999999465, 16.2864639000000011 47.79183319999999924, 16.28954829999999987 47.79162439999998924, 16.29252179999999939 47.79142309999999583, 16.29550079999999923 47.79122139999999774, 16.29851090000000013 47.79101759999999643, 16.30157870000000031 47.79080989999999929, 16.30475780000000086 47.79059459999999149, 16.30786030000000153 47.79038450000000182, 16.30978869999999858 47.78888879999999517, 16.31192709999999835 47.78723010000000215, 16.31383650000000074 47.78574909999999676, 16.3154812999999983 47.78380240000000612, 16.31898440000000505 47.78338750000000346, 16.32186869999999956 47.78304599999999169, 16.32477899999999948 47.78270129999999227, 16.32706380000000124 47.78243069999999904, 16.33066390000000112 47.78200429999998988, 16.33380079999999879 47.78163279999998991, 16.33708259999999868 47.78124420000000327, 16.34037749999999889 47.78085389999999677, 16.34316219999999831 47.78052410000000094, 16.34580389999999994 47.78021129999999772, 16.34899130000000156 47.78081799999998935, 16.35201350000000176 47.78139330000000484, 16.3550563000000011 47.78197240000000079, 16.35774310000000042 47.78248389999999546, 16.36045700000000025 47.78300039999999171, 16.36361459999999823 47.78360150000000317, 16.36665470000000155 47.78418010000000038, 16.36968690000000137 47.78475730000000254, 16.37293479999999946 47.7853753999999924, 16.3761000999999986 47.7859778999999989, 16.37686929999999919 47.78410130000000322, 16.37770899999999941 47.78208499999999503, 16.37849389999999872 47.7801911999999902, 16.37936029999999832 47.77820250000000613, 16.38027549999999977 47.77593360000000189, 16.38109120000000019 47.77401199999998482, 16.38197260000000099 47.77191019999999355, 16.38276910000000086 47.77000190000000401, 16.38357420000000175 47.76806940000000168, 16.38449980000000039 47.76584789999999003, 16.38530700000000095 47.7638563000000147, 16.38617229999999836 47.76180529999999891, 16.38699850000000069 47.75983370000000861, 16.38787770000000066 47.75779580000000379, 16.38755300000000048 47.75580420000000004, 16.38718739999999841 47.75349929999999432, 16.38686219999999949 47.75141709999999051, 16.38658519999999896 47.74962230000000574, 16.38623580000000146 47.74740899999999755, 16.38590530000000101 47.74532489999999996, 16.38556970000000135 47.7431266999999977, 16.38528420000000096 47.74132980000000259, 16.38499120000000175 47.73945169999999649, 16.38467890000000082 47.73744020000000177);97573998;2.0;Neudörfl - Mattersburg;110000;1;126/5;Energie Burgenland AG;14243,7
LineString (16.27331099999999964 47.80203749999999729, 16.27351140000000029 47.80186390000000074);97586383;2.0;"Ternitz - Neudörfl;Neudörfl - Ebenfurth";110000;1;122/8;;24,45
LineString (16.27310770000000062 47.25250199999999268, 16.27427590000000279 47.25052359999999396, 16.27530459999999835 47.25018029999998959);99725613;1.0;Rotenturm - Pinkafeld;110000;1;127/7;;323,69
LineString (16.16664970000000068 47.27073430000000087, 16.16731980000000135 47.27234289999998396, 16.16882040000000131 47.2729718999999875, 16.17046489999999892 47.27365240000000313, 16.17283709999999886 47.27464040000000267, 16.17482070000000149 47.27546649999998607, 16.1767144000000016 47.27625519999999426, 16.17863439999999997 47.277054899999996, 16.18073770000000167 47.2779308999999941, 16.18310519999999997 47.27891679999999752, 16.18547889999999967 47.27990539999999697);99720897;1.0;Rotenturm - Pinkafeld;110000;1;127/7;Energie Burgenland AG;1796,15
LineString (16.19111059999999824 47.0107700999999949, 16.19114959999999925 47.01122989999999646, 16.19149900000000031 47.01338620000000645, 16.19193930000000137 47.01577560000001199, 16.19236649999999855 47.01809399999999783, 16.19282979999999839 47.02060859999999565, 16.19330079999999938 47.02316439999999176, 16.19369509999999934 47.02530380000000321, 16.19533420000000135 47.02682930000000994, 16.19654710000000009 47.02795810000000643, 16.19809250000000134 47.0293964000000031, 16.19910069999999891 47.03140400000000199, 16.20017539999999912 47.03354379999999679, 16.20107540000000057 47.03533559999999625, 16.20195049999999881 47.03707769999999755, 16.20136649999999889 47.03841800000000006, 16.20118069999999832 47.03907190000000327, 16.20043370000000138 47.04100730000000397, 16.19963530000000063 47.04307549999999338, 16.19886209999999949 47.04507859999998232, 16.19809619999999839 47.04706250000000978, 16.19714060000000089 47.04953770000000191, 16.19722690000000043 47.05166930000000036, 16.19729949999999974 47.0534621000000044, 16.19737020000000172 47.05520970000000602, 16.19815369999999888 47.05759050000001054, 16.19886029999999977 47.05973720000000782, 16.19962040000000059 47.06204659999999507, 16.20023649999999904 47.06391849999999977, 16.20096189999999936 47.06612220000000235, 16.20160299999999864 47.06806980000000351, 16.20218739999999968 47.06984500000000793, 16.20279520000000062 47.07169139999999175, 16.2034185000000015 47.07358459999999667, 16.20534640000000337 47.07518499999999761, 16.2072870999999985 47.07679610000000991, 16.20919999999999916 47.07838399999999979, 16.21125299999999925 47.08008820000000583, 16.21317230000000009 47.08168130000000673, 16.21517259999999894 47.08334159999999713, 16.21725509999999915 47.08507010000001713, 16.21709510000000165 47.0871377999999936, 16.21694000000000102 47.08914099999999792, 16.21472770000000097 47.09068919999999281, 16.21270330000000115 47.09210589999999996, 16.21035799999999938 47.09374709999999453, 16.20785120000000035 47.09550120000000106, 16.20558570000000032 47.09708650000001029, 16.20327479999999909 47.09870349999999917, 16.20236410000000049 47.10092239999999464, 16.20147109999999913 47.10309779999999336, 16.20053479999999979 47.10537899999999212, 16.19966030000000146 47.10750949999999904, 16.19861780000000095 47.11004899999999651, 16.19774839999999827 47.11216680000000423, 16.19689010000000096 47.11425739999999251, 16.19596819999999937 47.11650299999999447, 16.1952216 47.11832129999999808, 16.19445699999999988 47.12018359999999717, 16.19373729999999867 47.12193630000000155, 16.19299290000000013 47.12374919999999179, 16.1920932999999998 47.12593999999999994, 16.19116419999999934 47.12820239999999927, 16.1903649999999999 47.13014879999999351, 16.18997399999999942 47.13244649999999325, 16.18959269999999862 47.13468739999999713, 16.18922980000000322 47.13681960000000259, 16.18888649999999885 47.13883689999999405, 16.18856309999999965 47.14073729999999784, 16.18823390000000018 47.14267170000000107, 16.18790860000000009 47.14458319999999958, 16.18755700000000175 47.14664890000000241, 16.18717619999999968 47.14888619999999975, 16.18679189999999934 47.15114400000000217, 16.18638079999999846 47.15355919999999657, 16.18599640000000051 47.15581700000000609, 16.18560670000000101 47.15810630000000003, 16.18516629999999878 47.16069320000000431, 16.1848142000000017 47.16276080000000093, 16.1844329000000009 47.1650008000000085, 16.18408829999999909 47.16702420000000018, 16.18373920000000155 47.16907450000000779, 16.18332810000000066 47.17148900000000822, 16.1829970000000003 47.17342870000000232);97224230;1.0;Stegersbach - Eltendorf;110000;1;127/6;Energie Burgenland AG;19313,74
LineString (16.27537710000000004 47.24991889999999728, 16.27469299999999919 47.24925759999999997, 16.27397069999999957 47.24676740000001018, 16.27684969999999964 47.24468310000001026, 16.27964589999999845 47.24271470000000761, 16.28218700000000041 47.24084760000000216, 16.2848360999999997 47.23892079999999538, 16.28755250000000032 47.23695659999999918, 16.29034329999999997 47.23495960000001048, 16.29364019999999869 47.23323849999999169, 16.29693659999999866 47.23151500000000169, 16.29995819999999895 47.2299194, 16.30342249999999993 47.22809420000000813, 16.30692279999999883 47.22629390000000882, 16.31026719999999841 47.22450949999999636, 16.31173559999999867 47.22179030000000211, 16.31325569999999914 47.2190649999999934, 16.3147385000000007 47.21636190000000255, 16.31617830000000069 47.21369789999999966, 16.31765899999999903 47.21108499999999708, 16.3190603000000003 47.20854760000000283, 16.32040530000000089 47.20587650000000934, 16.32185259999999971 47.20335680000000167, 16.32321030000000306 47.20091530000001256, 16.3245137999999983 47.19850360000000933, 16.32585710000000034 47.19605770000000433, 16.32409399999999877 47.19365779999999688, 16.32222270000000108 47.19112560000000656, 16.32045709999999872 47.18861430000000468, 16.31880040000000065 47.18636559999999491, 16.31704399999999922 47.18395120000000276, 16.3155633999999985 47.18192299999999051, 16.31374530000000078 47.17945559999998295, 16.31210300000000046 47.17671109999999146, 16.31050349999999938 47.17398430000001497, 16.30916179999999827 47.17169649999999592, 16.30763389999999902 47.16918589999998801, 16.30615680000000012 47.16665029999999348, 16.30462699999999998 47.16416339999999252, 16.30317409999999967 47.16174330000000481, 16.30167589999999933 47.15907069999999379, 16.30020359999999968 47.15660840000001031, 16.29869550000000089 47.15400240000000309, 16.29725270000000137 47.15162929999999619, 16.29720939999999985 47.14917709999999573, 16.29715559999999996 47.1464763999999974, 16.29712710000000087 47.1437939000000128, 16.29708600000000018 47.14119469999999268, 16.29702359999999928 47.13865059999999829, 16.29698139999999995 47.13609410000000821, 16.29693710000000095 47.13356369999999629, 16.29688720000000046 47.13115450000000806, 16.29685059999999908 47.12838810000000223, 16.29681409999999886 47.12605829999998264, 16.29700719999999947 47.12354029999999483, 16.29716919999999902 47.1213055000000054, 16.29733630000000133 47.11891270000000276, 16.29756340000000137 47.11600870000000185, 16.29773640000000157 47.11355470000000167, 16.29792949999999863 47.11104310000000339, 16.29812790000000078 47.10832539999998403, 16.299813400000005 47.10596730000000321, 16.30160740000000175 47.10342739999998685, 16.30314080000000132 47.1012898999999976, 16.30464740000000035 47.09914539999999761, 16.30645140000000026 47.0966029000000006, 16.30830020000000147 47.09398610000001639, 16.30921670000000034 47.09135469999998946, 16.31010009999999966 47.08878359999999219, 16.31102140000000134 47.08614339999999032, 16.31202319999999872 47.08324449999999928, 16.31290650000000042 47.08068779999999975, 16.3137648999999989 47.07824099999999845, 16.31464049999999943 47.07569880000000495, 16.31538039999999867 47.07353830000000983);97218203;2.0;"Rotenturm - Güssing;Rotenturm - Eltendorf";110000;1;145/5;Energie Burgenland AG;21775,1
LineString (16.19221770000000049 47.01027799999999957, 16.19203549999999936 47.00973330000000772, 16.19149949999999905 47.00703829999999783, 16.19095970000000051 47.00432419999999922, 16.19040289999999871 47.00152419999999864, 16.18980309999999889 46.99850799999999396, 16.18914210000000509 46.99555649999999929, 16.18872019999999878 46.99335209999999563, 16.18826560000000114 46.99100519999999648, 16.18782470000000018 46.98867039999998951, 16.18735840000000081 46.98621260000000177, 16.18687630000000155 46.98371050000000082, 16.18758559999999846 46.98021159999999696, 16.1878327000000013 46.97904220000000208, 16.18722950000000083 46.97697930000000355, 16.1865729000000016 46.97471020000001118, 16.18327509999999947 46.97328399999999959, 16.18266930000000059 46.97051210000000054, 16.18202050000000014 46.96766469999999316, 16.18140430000000052 46.96478070000000571, 16.18079639999999841 46.96212480000000511, 16.18030350000000084 46.95989400000000558, 16.17879070000000041 46.95807409999998328, 16.17713499999999982 46.95608220000000443, 16.1772777000000012 46.95383750000000589, 16.17743839999999977 46.95131119999999214, 16.17759870000000078 46.94879099999999283, 16.17775699999999972 46.94630049999999954, 16.17682990000000132 46.94412459999999498, 16.17588960000000142 46.94191770000000474, 16.17488279999999889 46.93955480000000335, 16.17402639999999892 46.93754470000000367, 16.17048460000000176 46.93640750000000139, 16.16686779999999857 46.93524620000000169, 16.16325390000000084 46.93408569999999003, 16.15972730000000013 46.93295330000000121, 16.15589020000000531 46.93172119999999126, 16.15189379999999986 46.93043790000000115, 16.14838160000000045 46.92931010000000214, 16.14457660000000061 46.92921650000000255, 16.14033380000000051 46.92911219999999162, 16.13612380000000002 46.92900860000001018, 16.13225999999999871 46.92891360000000844, 16.12867320000000149 46.92882649999999956, 16.12835409999999925 46.92882980000000259);97226006;2.0;Eltendorf - Jennersdorf;110000;1;145/9;Energie Burgenland AG;12068,58
LineString (16.54720430000000064 47.84409129999999521, 16.5510382000000007 47.84325509999999326, 16.55501209999999901 47.84238849999999843, 16.55904290000000145 47.84150929999999846, 16.56289710000000071 47.84067619999999721, 16.56671910000000025 47.83984370000000297, 16.57054229999999961 47.8389924000000093, 16.57416770000000028 47.83916419999999192, 16.57770119999999991 47.83933220000000119, 16.58124169999999964 47.83950839999999971, 16.58523359999999869 47.83968100000000589, 16.58945059999999927 47.83988659999999982, 16.59361549999999852 47.8407543000000004, 16.59775859999999881 47.84162340000001024, 16.60193209999999908 47.8424837000000025, 16.60614689999999882 47.84335720000000691, 16.61011410000000055 47.84418979999998811, 16.61399039999999871 47.84508350000000121, 16.61805310000000091 47.84602999999999895, 16.62215279999999851 47.84696629999999828, 16.62615460000000311 47.84790120000000968, 16.63005910000000043 47.84881279999999748, 16.6341132000000016 47.84974499999998443, 16.63719559999999831 47.85187449999999387, 16.64026439999999951 47.85399449999999888, 16.64335309999999879 47.85612819999999346, 16.6465229999999984 47.85831789999999586, 16.64956400000000158 47.86041839999999326, 16.65264619999999951 47.86254729999999569, 16.65569659999999885 47.86465419999998261, 16.65878749999999897 47.86678899999999715, 16.65960009999999869 47.86945180000000022, 16.66041279999999958 47.87211460000000329, 16.66122479999999939 47.8747753999999901, 16.66200500000000417 47.87733139999999565, 16.66280379999999894 47.87994849999999758, 16.66362349999999992 47.88263389999999475, 16.66443100000000399 47.88527919999999938, 16.66529110000000102 47.88809629999998663, 16.66889300000000418 47.88978569999999024, 16.67271609999999882 47.89157870000000372, 16.67632390000000342 47.8932707000000093, 16.68001680000000064 47.89500259999998377, 16.68368600000000157 47.89672329999999789, 16.68735639999999876 47.89844449999999654, 16.69100800000000007 47.90015679999999065, 16.69469270000000449 47.90188460000000248, 16.69736130000000074 47.90400650000000837, 16.70001299999999844 47.90611499999998557, 16.7027189000000007 47.90826630000000108, 16.70546119999999846 47.91044660000000022, 16.70823199999999886 47.91264939999999939, 16.71095910000000018 47.91481750000000517, 16.71369130000000069 47.91698939999999851, 16.71636069999999918 47.9191112999999973, 16.71915329999999855 47.92133109999999618, 16.72240359999999981 47.92311639999999784, 16.7256387999999987 47.9248932999999937, 16.7288786000000016 47.92667279999999863, 16.73212870000000052 47.92845779999998257, 16.7353568000000017 47.93023070000000985, 16.73859949999999941 47.93201150000000155, 16.74182749999999942 47.933784100000004, 16.74509259999999955 47.93557719999999733, 16.74834669999999903 47.93736410000000348, 16.75204829999999845 47.93894589999999312, 16.75586110000000062 47.940575299999999, 16.75960540000000165 47.94217529999999527, 16.76333640000000003 47.94376960000000309, 16.76711930000000095 47.94538609999999323, 16.77089159999999879 47.9469978999999995, 16.77469370000000026 47.94862239999999787, 16.77835149999999942 47.95018519999999995, 16.78250200000000092 47.95108159999999486, 16.78675679999999915 47.95201740000000257, 16.79099109999999939 47.95293550000000238, 16.79523409999999828 47.95386330000000896, 16.79932910000000135 47.95475509999999986, 16.80358299999999971 47.95567470000000299, 16.80769460000000137 47.95657349999999752, 16.81103630000000138 47.95728780000000313, 16.81491400000000169 47.95811199999999985, 16.81863459999999932 47.95890410000000514, 16.82250640000000175 47.95972210000000047, 16.82605290000000053 47.9604809000000003, 16.82990279999999927 47.96129719999999708, 16.83213509999999857 47.96106539999999541, 16.83557100000000162 47.96070590000000067);96689253;2.0;Neusiedl - Eisenstadt;110000;1;126/8;Energie Burgenland AG;27290,75
LineString (16.31538039999999867 47.07353830000000983, 16.31680809999999937 47.0733776000000077, 16.31747820000000004 47.07361239999999469);97217195;0;"Rotenturm - Güssing;Güssing - Eltendorf";110000;1;145/5;BEWAG;167,05
LineString (16.59760430000000042 47.59616989999999248, 16.59751569999999887 47.59600790000000359);97207884;1.0;;110000;1;148/1;Energie Burgenland AG;19,2
LineString (16.26973320000000101 47.81513960000000196, 16.27367669999999933 47.8142610000000019, 16.2772837999999993 47.81345599999999507, 16.2809077000000002 47.81263870000000793, 16.28462760000000031 47.81178799999999995, 16.28700339999999969 47.81001479999999759, 16.28954639999999898 47.80806379999999223);96358431;2.0;"Ternitz - Wiener Neustadt;Wiener Neustadt - Ebenfurth";110000;1;122/7;Austrian Power Grid AG;1729,87
LineString (16.06522379999999828 47.70748599999999584, 16.06575030000000126 47.70778529999999051, 16.06756770000000145 47.7082539999999895, 16.06989390000000029 47.70889319999999145, 16.07294119999999893 47.70925680000000568, 16.07589090000000098 47.70968640000000249, 16.0788119000000016 47.71011189999999402, 16.08178140000000056 47.71053299999999098, 16.08473389999999981 47.71096370000000064, 16.0874623000000021 47.71134560000000135, 16.09033270000000115 47.71176450000000102, 16.09345610000000093 47.7122012999999896, 16.09577249999999893 47.71353219999999595, 16.0984115999999986 47.71504849999999465, 16.10080019999999834 47.71642070000000757, 16.1032061000000013 47.71780290000000235, 16.1056714999999997 47.71921919999999773, 16.10819950000000134 47.72067140000000052, 16.11134489999999886 47.72102539999999493, 16.11429680000000175 47.72129499999999069, 16.11723870000000147 47.721597299999992, 16.11987149999999858 47.72185369999999693, 16.12240230000000096 47.72213789999999989, 16.12545989999999918 47.72243159999999307, 16.12813269999999832 47.72270259999999098, 16.13095200000000062 47.72299730000000295, 16.13367029999999858 47.72327039999998988, 16.13657570000000163 47.72354209999999597, 16.13888999999999996 47.72466179999998559, 16.14156690000000083 47.72594300000000089, 16.1437185999999997 47.7269812999999985, 16.14591739999999831 47.72803830000000147, 16.14844850000000065 47.72925479999999965, 16.15079730000000069 47.73038629999999216, 16.15337219999999974 47.73162740000000781, 16.15591849999999852 47.73285820000000257, 16.15851019999999849 47.73385449999998542, 16.16182279999999949 47.73511990000000793, 16.16490329999999886 47.73476169999999996, 16.16773189999999971 47.73535929999999894, 16.17015990000000158 47.73584410000000133, 16.17299870000000084 47.73627369999999814, 16.1760079999999995 47.73664949999999152, 16.17892170000000007 47.73706710000000442, 16.18193240000000088 47.73749850000000094, 16.18490299999999849 47.73793250000000654, 16.1878889000000008 47.73835459999999387, 16.19093930000000015 47.73879199999998946, 16.19398680000000112 47.73922700000000674, 16.19690530000000095 47.73964399999999841, 16.19960860000000125 47.74002830000001296, 16.20282200000000117 47.74048520000000195, 16.20618569999999892 47.74096339999998406, 16.20960589999999968 47.74144620000000572, 16.21283809999999903 47.74190020000000345, 16.21533510000000078 47.74309499999999673, 16.21765369999999962 47.74443060000000116, 16.2199434999999994 47.74574109999999649, 16.22221150000000023 47.74704330000000141, 16.22454739999999873 47.74837789999999416, 16.22676039999999986 47.7496444000000011, 16.22915330000000012 47.75101370000000145, 16.23153590000000079 47.75237719999999086, 16.23383409999999927 47.75369229999999732, 16.2358633999999995 47.75485350000000295, 16.2379475000000042 47.75604609999999184, 16.24019690000000082 47.75733319999999082, 16.24232849999999928 47.75855289999999798, 16.24442200000000014 47.75975079999999906, 16.2462680000000006 47.76080699999999268, 16.24850370000000055 47.76206689999999355, 16.24902420000000092 47.76358629999999295, 16.24962490000000059 47.76534000000000191, 16.25022650000000013 47.76709619999999035, 16.25091450000000037 47.76910420000000812, 16.25160389999999921 47.77111649999999798, 16.25228720000000493 47.77311079999999777, 16.25296040000000275 47.77507569999999504, 16.25354899999999958 47.77679369999999892, 16.25411700000000081 47.77845140000000157, 16.25468229999999892 47.78010100000000904, 16.25533910000000049 47.78201770000000437, 16.25607910000000089 47.78417739999999725, 16.25674700000000072 47.78612619999999822, 16.25731680000000168 47.78778880000000839, 16.25798269999999945 47.78973179999999843, 16.25865419999999872 47.79169109999999421, 16.25922740000000033 47.79336330000000288, 16.2598622000000006 47.7952155999999988, 16.26150279999999881 47.79632290000000694, 16.26361560000000139 47.79772740000000653, 16.26583420000000046 47.79920960000000463, 16.26822459999999992 47.80022169999999448, 16.27054740000000166 47.80120529999999945, 16.27331099999999964 47.80203749999999729);83650480;2.0;"Ternitz - Wiener Neustadt;Ternitz - Neudörfl";110000;1;122/7;Austrian Power Grid AG;20549,14
LineString (16.42039469999999923 47.55684959999999251, 16.42055660000000117 47.55659940000001029, 16.42245450000000062 47.55450270000000046, 16.4242373999999991 47.55253299999999683, 16.4259574999999991 47.55063249999999186, 16.42807469999999981 47.54829319999998916, 16.43017409999999856 47.5459735999999964, 16.43243040000000121 47.54348040000000708, 16.43573220000000035 47.54175130000000138, 16.43736159999999913 47.53972729999998847, 16.44072279999999964 47.53808819999999713, 16.44346769999999935 47.53674970000000144, 16.44605230000000162 47.53548920000000066, 16.44892249999999834 47.53408949999999322, 16.45144739999999928 47.53285809999999145, 16.45580509999999919 47.52952779999999677, 16.45763489999999862 47.52745329999999058, 16.45955019999999891 47.52528180000000191, 16.46162610000000015 47.52292810000000145, 16.46334059999999866 47.52098399999999145, 16.4652674999999995 47.51879910000000251, 16.46741490000000141 47.51636409999998989, 16.46793339999999972 47.51399289999998388, 16.46850570000000147 47.5113754000000057, 16.46893620000000169 47.50940639999999604, 16.46948130000000177 47.50691309999999845, 16.46998839999999831 47.50470570000000947, 16.47281489999999948 47.50313669999999178, 16.47598980000000068 47.50138009999999156, 16.47901420000000172 47.49970669999999018, 16.48204080000000005 47.49803209999999609, 16.48517169999999865 47.49629959999999329, 16.48817590000000166 47.49463730000000794);94372537;2.0;;110000;0;127/1;Energie Burgenland AG;8895,82
LineString (16.4196604999999991 47.55658679999999805, 16.41985109999999892 47.55631789999999626, 16.4196409999999986 47.55472219999999339, 16.41945090000000107 47.5529761000000093, 16.41925859999999915 47.55154809999999799, 16.41758090000000081 47.55084140000000303, 16.41580330000000032 47.55008300000000077, 16.41386879999999948 47.54928289999999436, 16.41171130000000034 47.54840839999999957, 16.41030220000000028 47.54844479999999862);94365191;1.0;;110000;1;127/0;Energie Burgenland AG;1337,96
LineString (16.41963120000000131 47.55685639999999381, 16.41918060000000068 47.55745650000000069, 16.41765489999999872 47.55960350000000147, 16.4178405000000005 47.56239229999999196, 16.4179421000000012 47.56471990000000716, 16.41807419999999951 47.56745520000000482, 16.4182383999999999 47.57037589999999483, 16.4183513000000012 47.57294399999999968, 16.41848459999999932 47.5752662000000015, 16.41861469999999912 47.57793379999999672, 16.41875160000000022 47.5806821000000042, 16.41776649999999904 47.58305060000000708, 16.416798 47.58541499999998337, 16.4158760000000008 47.58763319999999908, 16.41352290000000025 47.5900250999999983, 16.41118399999999866 47.59243779999999191, 16.40882039999999975 47.59483769999999936, 16.40647769999999994 47.59723350000000863, 16.40417719999999946 47.59956620000000527, 16.4018884000000007 47.60189050000000321, 16.3996245000000016 47.60419350000000804, 16.39739170000000001 47.60644520000000313, 16.39508079999999879 47.60880709999999283, 16.3928465999999986 47.61110579999999715, 16.3920338000000001 47.61349119999999857, 16.39122060000000047 47.61594939999999099, 16.39030629999999888 47.61859489999998374, 16.38942139999999981 47.62125479999998845, 16.38859349999999893 47.62372079999999386, 16.3895370999999983 47.6261139, 16.39038169999999894 47.62828040000000129, 16.39131340000000137 47.63064860000000067, 16.39215859999999836 47.63280449999999178, 16.39301700000000039 47.6349948000000083, 16.39397609999999972 47.63744340000000221, 16.39472149999999928 47.63970590000000271, 16.39544169999999923 47.6419093000000089, 16.39630239999999972 47.64450079999999588, 16.39900319999999923 47.6476410999999942, 16.40087940000000089 47.64905399999999247, 16.40140590000000032 47.65162349999998526, 16.40189990000000009 47.65399219999999758, 16.40236020000000039 47.65619880000000563, 16.40282750000000078 47.65839860000000527, 16.40128179999999958 47.66086810000000185, 16.39962690000000123 47.6634974999999983, 16.39777739999999895 47.66638230000000931, 16.39656340000000156 47.66838399999999609, 16.39495420000000436 47.6708375999999916, 16.39376559999999827 47.67266080000000272, 16.39218729999999979 47.67519409999998459, 16.39069740000000053 47.67835499999999627, 16.39212500000000006 47.68120969999999659, 16.39358130000000102 47.68410130000001601, 16.39503059999999834 47.68699859999999546, 16.39655180000000101 47.69006869999998344, 16.397893100000001 47.6927206999999953, 16.39609779999999972 47.69526240000000428, 16.39431439999999895 47.69769759999999792, 16.39391309999999891 47.70056000000000296, 16.39354880000000136 47.70345589999999447, 16.39317249999999859 47.70644440000000941, 16.39277780000000106 47.70938650000000081, 16.39248459999999952 47.71179360000000713, 16.39220260000000451 47.71418009999999299, 16.39190560000000119 47.71653049999999752, 16.3892181999999984 47.71821369999999973, 16.38630179999999825 47.72007620000000117, 16.38340219999999903 47.72191169999999261, 16.38291480000000178 47.72218730000000164);83424893;2.0;Markt Sankt Martin - Mattersburg;110000;0;126/3;Energie Burgenland AG;19824,68
